iter	Logloss
388	0.002642427692
389	0.002612913095
390	0.002612901095
391	0.002612894376
392	0.002612892962
393	0.002612877325
394	0.00261286471
395	0.00258176872
396	0.002581722027
397	0.002581680069
398	0.002581678581
399	0.002581664634
400	0.002581657869
401	0.002581592677
402	0.002581556604
403	0.002581543093
404	0.002569648204
405	0.002567855207
406	0.002567788227
407	0.002567774636
408	0.002567761084
409	0.002567714664
410	0.002567693497
411	0.002550194114
412	0.002550140882
413	0.002550137922
414	0.002544773896
415	0.002544628428
416	0.0025303625
417	0.002505489933
418	0.002505477566
419	0.002505477566
420	0.002505477566
421	0.002505468233
422	0.002505459284
423	0.002505211792
424	0.002502946082
425	0.002489828471
426	0.002467503042
427	0.002467455381
428	0.002466376619
429	0.002466366564
430	0.002466296259
431	0.002466261153
432	0.002466257414
433	0.002466239362
434	0.002466232602
435	0.002465637476
436	0.002465622388
437	0.002465606157
438	0.002465604161
439	0.002461070357
440	0.002461043894
441	0.00246101622
442	0.002461014677
443	0.00246095782
444	0.002460940255
445	0.002460939285
446	0.002460937795
447	0.002460937477
448	0.002454190851
449	0.002454178939
450	0.002433173157
451	0.002431940627
452	0.00241106183
453	0.002410965162
454	0.002410939875
455	0.002410938855
456	0.002410901334
457	0.002410899637
458	0.002410896906
459	0.002410559787
460	0.002410531036
461	0.00241052306
462	0.002410519153
463	0.002410518125
464	0.002410480182
465	0.002410476812
466	0.002410461562
467	0.002410453925
468	0.002410447285
469	0.002410442777
470	0.002410406101
471	0.002410400482
472	0.002410385584
473	0.002410382338
474	0.002410365451
475	0.002410363838
476	0.002410362225
477	0.002410355938
478	0.002394257604
479	0.002394252662
480	0.002394240326
481	0.002394213354
482	0.002394210362
483	0.002394206892
484	0.002394205992
485	0.002394193274
486	0.002394191736
487	0.002394184898
488	0.002393914262
489	0.002393909038
490	0.002393904654
491	0.002393902836
492	0.002393857277
493	0.002393855696
494	0.002393844317
495	0.002393843905
496	0.002393842785
497	0.002393674904
498	0.002393674904
499	0.002393673857
500	0.002393668771
501	0.002393660869
502	0.002393659124
503	0.002393656648
504	0.002393649462
505	0.002393649462
506	0.002393635997
507	0.002393628736
508	0.002393622019
509	0.002393619414
510	0.002393611513
511	0.002393587704
512	0.002393578377
513	0.002393542386
514	0.002393491506
515	0.0023934906
516	0.002393465912
517	0.002393441239
518	0.002393414544
519	0.002393414042
520	0.002393387973
521	0.002393383933
522	0.002393381545
523	0.002393368233
524	0.002393364899
525	0.002393353212
526	0.002393346943
527	0.00239333939
528	0.002393338883
529	0.00239331195
530	0.0023933102
531	0.002393276993
532	0.002393276993
533	0.002393276234
534	0.002393268564
535	0.002381376826
536	0.002381375729
537	0.00238137242
538	0.002381360753
539	0.002381357979
540	0.002381354831
541	0.002381349138
542	0.00238131916
543	0.002381300354
544	0.002381287952
545	0.002381281793
546	0.002381239229
547	0.002381226668
548	0.00238122024
549	0.002381197838
550	0.002381195878
551	0.00238110795
552	0.00238110795
553	0.002381069545
554	0.002381019763
555	0.002381018397
556	0.002381006618
557	0.002381003426
558	0.002380950214
559	0.002380947025
560	0.00236925425
561	0.002368822863
562	0.002368774968
563	0.002368725901
564	0.002368706855
565	0.002360832082
566	0.002360812924
567	0.002360784887
568	0.002360770499
569	0.002353146012
570	0.002353145725
571	0.002353144165
572	0.002353133468
573	0.002353095632
574	0.002353076498
575	0.002353048662
576	0.00235304352
577	0.00235303981
578	0.002352975959
579	0.002352972127
580	0.002352958991
581	0.002352939835
582	0.00233731556
583	0.002337204205
584	0.002337189893
585	0.002337181981
586	0.002337163025
587	0.00233715092
588	0.002337024478
589	0.002337022395
590	0.002337016065
591	0.002337013539
592	0.002336987372
593	0.002336976392
594	0.002336976392
595	0.002336968487
596	0.002334026389
597	0.002334010687
598	0.002333975615
599	0.002333968488
600	0.002333932861
601	0.0023339316
602	0.002333605589
603	0.002333598772
604	0.002333556221
605	0.002333503904
606	0.002333503239
607	0.002333318155
608	0.002333307451
609	0.002333305586
610	0.002333296293
611	0.002333289489
612	0.002333273928
613	0.002333265672
614	0.002333264697
615	0.002333255381
616	0.002333255015
617	0.002333255015
618	0.002333251095
619	0.00233324515
620	0.002321661679
621	0.002320584112
622	0.002320551292
623	0.002320551292
624	0.002320543251
625	0.002320537224
626	0.002320531721
627	0.002320460138
628	0.002320449702
629	0.002320446256
630	0.002320439979
631	0.002320431953
632	0.002320424181
633	0.002320395665
634	0.002320358156
635	0.002320331077
636	0.00232032961
637	0.002320327603
638	0.002320327603
639	0.002320308584
640	0.002320303821
641	0.00232029709
642	0.002320270091
643	0.002320241976
644	0.002320231791
645	0.002320228596
646	0.002316014116
647	0.002315997992
648	0.002315941899
649	0.002315901381
650	0.002315847281
651	0.00231583817
652	0.002315833207
653	0.00231581371
654	0.002315811304
655	0.002315807473
656	0.002315802667
657	0.002315795917
658	0.002291996902
659	0.002291987641
660	0.002291981887
661	0.002286660401
662	0.002286574196
663	0.002286559401
664	0.00228650784
665	0.002286455919
666	0.002286443387
667	0.002286417401
668	0.002286402609
669	0.002286296992
670	0.002286157478
671	0.002286150586
672	0.002286122362
673	0.002286096355
674	0.002286070194
675	0.002286044274
676	0.002286038024
677	0.00228602324
678	0.00228601314
679	0.002286004481
680	0.002285987041
681	0.002285980791
682	0.00228594279
683	0.002285855019
684	0.002285829112
685	0.002285772909
686	0.002285746969
687	0.002285703493
688	0.002285494978
689	0.002285395032
690	0.002285369151
691	0.002285343006
692	0.002285342189
693	0.002285316239
694	0.002263299346
695	0.002250477363
696	0.002250419449
697	0.002250377388
698	0.002250375196
699	0.00225034728
700	0.002250318937
701	0.002250175611
702	0.002250132295
703	0.002250103632
704	0.002250025305
705	0.002241809788
706	0.002241803837
707	0.002238162398
708	0.002238082661
709	0.002238066137
710	0.002238032478
711	0.002228924401
712	0.002228755556
713	0.002208884647
714	0.002206821096
715	0.002206808503
716	0.00220674498
717	0.002206737857
718	0.00220670032
719	0.00220665491
720	0.002206607226
721	0.002196727043
722	0.00219664635
723	0.002196643946
724	0.00219663265
725	0.002196623014
726	0.002196615881
727	0.002196570094
728	0.002196546277
729	0.002196408959
730	0.002196397574
731	0.00219638049
732	0.00219638049
733	0.002196376098
734	0.002196352305
735	0.002196267676
736	0.002196233988
737	0.002196212343
738	0.002196194797
739	0.002188531728
740	0.002188524385
741	0.002188506921
742	0.002188482578
743	0.002188482578
744	0.002188478213
745	0.002188462276
746	0.002188419002
747	0.002188403032
748	0.00218838043
749	0.002188096994
750	0.00218804016
751	0.00218792349
752	0.002187904866
753	0.002187873549
754	0.002187870711
755	0.00218786445
756	0.002187856614
757	0.002187811876
758	0.00218780675
759	0.00218777174
760	0.00218777174
761	0.00218773688
762	0.00218773688
763	0.002187711127
764	0.002187702407
765	0.002187685366
766	0.00218763278
767	0.002187628414
768	0.002187621142
769	0.002187613943
770	0.002187435217
771	0.002187401924
772	0.002187366954
773	0.002187360251
774	0.002187315574
775	0.002187315574
776	0.002187277526
777	0.002180785549
778	0.00218077838
779	0.002180739913
780	0.002180680566
781	0.002180675837
782	0.002180658319
783	0.002180636881
784	0.002180583421
785	0.002180545525
786	0.002180519631
787	0.002180439845
788	0.002180437375
789	0.002180393219
790	0.002180337203
791	0.002179851009
792	0.002179825748
793	0.002179819574
794	0.002179731083
795	0.002179684238
796	0.002179684238
797	0.002179679887
798	0.002179583714
799	0.002179566453
800	0.002179520589
801	0.002179486653
802	0.002179203232
803	0.00217919444
804	0.002179174099
805	0.002179165095
806	0.002179159577
807	0.00217911917
808	0.002179100398
809	0.00215150418
810	0.002151155571
811	0.002151154041
812	0.002151128533
813	0.002151061775
814	0.002144635778
815	0.002144527868
816	0.002144459602
817	0.002144312997
818	0.002143697591
819	0.002143667525
820	0.002143660324
821	0.002143652743
822	0.0021436208
823	0.002143607194
824	0.002143599569
825	0.00214359698
826	0.002139364479
827	0.002121198517
828	0.00212054863
829	0.002120462795
830	0.00211592984
831	0.00211592918
832	0.002115887653
833	0.002115823238
834	0.002115818
835	0.002115813001
836	0.002115811631
837	0.002115801637
838	0.002115773266
839	0.002115739627
840	0.002115735684
841	0.002115618455
842	0.002115611768
843	0.002115609798
844	0.002115414495
845	0.002115410991
846	0.00211540168
847	0.002115351812
848	0.002115350198
849	0.002115335516
850	0.002115287198
851	0.002114764477
852	0.002104794044
853	0.00210477885
854	0.00210477885
855	0.002104778186
856	0.002104774493
857	0.002104768188
858	0.002104768188
859	0.002104763689
860	0.002104758534
861	0.002104684663
862	0.002104087517
863	0.002103807493
864	0.002103800261
865	0.002103795652
866	0.002082736912
867	0.002082729916
868	0.002082726259
869	0.002082678859
870	0.002082664855
871	0.002082648305
872	0.002082645997
873	0.002082391937
874	0.002082309951
875	0.002082304402
876	0.00208228594
877	0.002082280404
878	0.002057859355
879	0.002057849813
880	0.00205783321
881	0.00205759292
882	0.002057580088
883	0.002057564602
884	0.002057561771
885	0.002057526886
886	0.002057463609
887	0.002050006385
888	0.002049994914
889	0.002049985179
890	0.002049964887
891	0.002049935656
892	0.002049931382
893	0.002049902569
894	0.002049898762
895	0.002049890478
896	0.002049863493
897	0.002049861057
898	0.002049848704
899	0.002049769262
900	0.002049760972
901	0.002049662099
902	0.002049659948
903	0.002049653596
904	0.002049623466
905	0.002049601624
906	0.002049596858
907	0.002049584996
908	0.002049581491
909	0.002049569173
910	0.002049526348
911	0.002049485391
912	0.002049449391
913	0.002049410589
914	0.002049406398
915	0.002049391051
916	0.00204924896
917	0.002049239742
918	0.002049211857
919	0.002049198598
920	0.002049198199
921	0.002048996338
922	0.002048992705
923	0.002038863162
924	0.002038859693
925	0.002038795149
926	0.002038763409
927	0.002038734296
928	0.002038729933
929	0.002038622451
930	0.00203861072
931	0.002038607668
932	0.002038573258
933	0.002038570045
934	0.002038555768
935	0.00203855438
936	0.002038544882
937	0.002038526558
938	0.002038525162
939	0.002038507326
940	0.002038484577
941	0.002038379051
942	0.002038309526
943	0.002038306627
944	0.002038266181
945	0.002038222451
946	0.002038219483
947	0.00203820786
948	0.002038206376
949	0.002038200565
950	0.002038195766
951	0.002038177005
952	0.002038112458
953	0.002038089275
954	0.002038057449
955	0.002038052787
956	0.002038041084
957	0.002038014418
958	0.00203798947
959	0.002037536333
960	0.002037529353
961	0.002037522056
962	0.002037471233
963	0.002037324996
964	0.002037284594
965	0.002037272929
966	0.002037236901
967	0.002037236901
968	0.002037196403
969	0.002037187624
970	0.002014526224
971	0.001997712701
972	0.001997686543
973	0.001997677111
974	0.00199763763
975	0.001997636309
976	0.001996735161
977	0.001996718217
978	0.001996702903
979	0.001996689228
980	0.001996663832
981	0.001996654577
982	0.001996653043
983	0.001996639392
984	0.001996625715
985	0.001996621778
986	0.00199654454
987	0.001996538744
988	0.001996499583
989	0.001996494755
990	0.001995997338
991	0.001995954879
992	0.001995930797
993	0.001995893238
994	0.001995634542
995	0.001995630466
996	0.0019955872
997	0.001995581836
998	0.00199558162
999	0.001995529703
1000	0.001995433434
1001	0.001995427264
1002	0.001995419
1003	0.001995414297
1004	0.001995407467
1005	0.001995399538
1006	0.001994285325
1007	0.001994278602
1008	0.001994262155
1009	0.001994260194
1010	0.00198849567
1011	0.001988495271
1012	0.001988493822
1013	0.001988456668
1014	0.001988456668
1015	0.001988430416
1016	0.001988422772
1017	0.001988394015
1018	0.001988355899
1019	0.001988317817
1020	0.001988221598
1021	0.001988209281
1022	0.001988203543
1023	0.001988175432
1024	0.001987102417
1025	0.001987089232
1026	0.001987086608
1027	0.001987038592
1028	0.001987036096
1029	0.001987031315
1030	0.001987009523
1031	0.001987007679
1032	0.001986987436
1033	0.001986987436
1034	0.0019869672
1035	0.00198687958
1036	0.001986876837
1037	0.001986838772
1038	0.001986822976
1039	0.00198674807
1040	0.001986733325
1041	0.001986723215
1042	0.00198672138
1043	0.001986635151
1044	0.001986627294
1045	0.001986604153
1046	0.001986576695
1047	0.001986564375
1048	0.00198656035
1049	0.001986335971
1050	0.001986333681
1051	0.001986331534
1052	0.001986286699
1053	0.001986231926
1054	0.001986225259
1055	0.001986224544
1056	0.001986220934
1057	0.001986216078
1058	0.001986183067
1059	0.001986176659
1060	0.001986067132
1061	0.001986064414
1062	0.001986041566
1063	0.001986032431
1064	0.001986030582
1065	0.001985987093
1066	0.001985949051
1067	0.001985904258
1068	0.001985902962
1069	0.001985888682
1070	0.001985878987
1071	0.001985853622
1072	0.001985847317
1073	0.001985803817
1074	0.001985788628
1075	0.001985781787
1076	0.001985781787
1077	0.001985757145
1078	0.001985725891
1079	0.001985701254
1080	0.001985690483
1081	0.001985663157
1082	0.00198565308
1083	0.001985610515
1084	0.001985556255
1085	0.00197760221
1086	0.001977595363
1087	0.001977594124
1088	0.001977519273
1089	0.001977499393
1090	0.001977455963
1091	0.001977443257
1092	0.001977443257
1093	0.001977394696
1094	0.001977386183
1095	0.001977351855
1096	0.001977200391
1097	0.001977152666
1098	0.001977146833
1099	0.001977061733
1100	0.001976952279
1101	0.001976908845
1102	0.001976896535
1103	0.00197688548
1104	0.001976836485
1105	0.001976831068
1106	0.00197681065
1107	0.001976798368
1108	0.001976795697
1109	0.001976791862
1110	0.001976782127
1111	0.001976761881
1112	0.001976718505
1113	0.00197669983
1114	0.001976690362
1115	0.00197668669
1116	0.001976639005
1117	0.00197661188
1118	0.001976555097
1119	0.001976538223
1120	0.001976538223
1121	0.001976479932
1122	0.00197647898
1123	0.00197646816
1124	0.001976391291
1125	0.001976388391
1126	0.001976378937
1127	0.001976346617
1128	0.001976341936
1129	0.001976325589
1130	0.001976313319
1131	0.001976297448
1132	0.001976291641
1133	0.00197627193
1134	0.001976233628
1135	0.001976180989
1136	0.001976173747
1137	0.001976146174
1138	0.001976136736
1139	0.001976131956
1140	0.001976122519
1141	0.001976104844
1142	0.001976077617
1143	0.001976064137
1144	0.001976058788
1145	0.001976046238
1146	0.001976040828
1147	0.001968391206
1148	0.001968388434
1149	0.001968378572
1150	0.001968336117
1151	0.001968330014
1152	0.001968328428
1153	0.001968313885
1154	0.001968276893
1155	0.001968273108
1156	0.001968273108
1157	0.001968237725
1158	0.001968213454
1159	0.001968197598
1160	0.001968182901
1161	0.00196818185
1162	0.001968178314
1163	0.001968108247
1164	0.001968100548
1165	0.001968064504
1166	0.001968060736
1167	0.001968012203
1168	0.001968009876
1169	0.0019680003
1170	0.001967998641
1171	0.001967976569
1172	0.001967961586
1173	0.001967954519
1174	0.001967921434
1175	0.001967874268
1176	0.001967868526
1177	0.001967865703
1178	0.001967850897
1179	0.001967808174
1180	0.001967801625
1181	0.00196779015
1182	0.001967776058
1183	0.001967768895
1184	0.001967749831
1185	0.001967730771
1186	0.00196771155
1187	0.001967693972
1188	0.001967683342
1189	0.001967680565
1190	0.001967668998
1191	0.001967649472
1192	0.001967647607
1193	0.001967605124
1194	0.001967532288
1195	0.00196750512
1196	0.001967486966
1197	0.001967483556
1198	0.001967464522
1199	0.00196745232
1200	0.001967435743
1201	0.001967410912
1202	0.001967382043
1203	0.001967369842
1204	0.001967366117
1205	0.001967352508
1206	0.001967265863
1207	0.001967226038
1208	0.00196718196
1209	0.001967102213
1210	0.001967079167
1211	0.001967076585
1212	0.001967052133
1213	0.001967046034
1214	0.001967027495
1215	0.001966972956
1216	0.001966972638
1217	0.001966959284
1218	0.001966925054
1219	0.001966921576
1220	0.001966884657
1221	0.001966881495
1222	0.001966878072
1223	0.0019668725
1224	0.001966847754
1225	0.001966842438
1226	0.001966838821
1227	0.001966821738
1228	0.001966766041
1229	0.001966633787
1230	0.00196660501
1231	0.001966560984
1232	0.001966545569
1233	0.001966521627
1234	0.001966505998
1235	0.001966467321
1236	0.001966466728
1237	0.001966465501
1238	0.00196645487
1239	0.001966450268
1240	0.001966436429
1241	0.001966422258
1242	0.001966421032
1243	0.001966419843
1244	0.00196640052
1245	0.001966381533
1246	0.00196637742
1247	0.001959762815
1248	0.001959748977
1249	0.001959703078
1250	0.001959700817
1251	0.00195965815
1252	0.001959630916
1253	0.001959622872
1254	0.001959608413
1255	0.001959607082
1256	0.001959586558
1257	0.00195945936
1258	0.001959435828
1259	0.001959433971
1260	0.001959326814
1261	0.001959288659
1262	0.001959285927
1263	0.001959237209
1264	0.001959234172
1265	0.001959232553
1266	0.001959223464
1267	0.001959207645
1268	0.001959183586
1269	0.001959143375
1270	0.001959133533
1271	0.001959120522
1272	0.001958893163
1273	0.001958887882
1274	0.00195884028
1275	0.00195881296
1276	0.00195881296
1277	0.001958812466
1278	0.001958768724
1279	0.001958766641
1280	0.001958756396
1281	0.001958737496
1282	0.001958732733
1283	0.001958666785
1284	0.001958642765
1285	0.001958634569
1286	0.001958325513
1287	0.001958307914
1288	0.001958297423
1289	0.001958295038
1290	0.001958248156
1291	0.001958248156
1292	0.001941560062
1293	0.001941551266
1294	0.001941531907
1295	0.001941509481
1296	0.001941494999
1297	0.001941480129
1298	0.001941410474
1299	0.001941404521
1300	0.001941390546
1301	0.001941388742
1302	0.001941374154
1303	0.001941345326
1304	0.001941344859
1305	0.001941338028
1306	0.001941335261
1307	0.001941323975
1308	0.001941308252
1309	0.00194130734
1310	0.00194129935
1311	0.001941276357
1312	0.001941270509
1313	0.001941267927
1314	0.001941254585
1315	0.00194124061
1316	0.001941220771
1317	0.001941203896
1318	0.001941194535
1319	0.001941192833
1320	0.001941143235
1321	0.001940927725
1322	0.001940924707
1323	0.001940916617
1324	0.001940862887
1325	0.00194086021
1326	0.00194086021
1327	0.001940854601
1328	0.001940853673
1329	0.001940851093
1330	0.001940834644
1331	0.001940812439
1332	0.00194080523
1333	0.001940795775
1334	0.00194079378
1335	0.001940764043
1336	0.001940756813
1337	0.001940754877
1338	0.001940739618
1339	0.001940733001
1340	0.001940727449
1341	0.001940716244
1342	0.001940700133
1343	0.001940699824
1344	0.001940683768
1345	0.001940682292
1346	0.001940668509
1347	0.001940654115
1348	0.001940583054
1349	0.001940509633
1350	0.0019404993
1351	0.001940493181
1352	0.001940485303
1353	0.001940471587
1354	0.001940468736
1355	0.001940447414
1356	0.001940443594
1357	0.001940417855
1358	0.00194040342
1359	0.001940394123
1360	0.001940366806
1361	0.001940284629
1362	0.001940273063
1363	0.001940229885
1364	0.001940225202
1365	0.001940215345
1366	0.00194018849
1367	0.001940159693
1368	0.001940144653
1369	0.001940142055
1370	0.001940132947
1371	0.00194011199
1372	0.001940096013
1373	0.001940088693
1374	0.001940082915
1375	0.001940072907
1376	0.001940035144
1377	0.001940034124
1378	0.001938145736
1379	0.001938107323
1380	0.001938087451
1381	0.001938039055
1382	0.001938034902
1383	0.00193801908
1384	0.001938011929
1385	0.001938011725
1386	0.001937996635
1387	0.001937985707
1388	0.001937980376
1389	0.001937960592
1390	0.001937940014
1391	0.001937892342
1392	0.001937889768
1393	0.001937827934
1394	0.001937827581
1395	0.001937794809
1396	0.001937792994
1397	0.0019377796
1398	0.001937752852
1399	0.001937748985
1400	0.001937713481
1401	0.001937654653
1402	0.001930033562
1403	0.001930030682
1404	0.001929996937
1405	0.001929996937
1406	0.001929996387
1407	0.0019299804
1408	0.001929940787
1409	0.001929935882
1410	0.001929904587
1411	0.001929899975
1412	0.001929878269
1413	0.001929854919
1414	0.001929845789
1415	0.001929840867
1416	0.001929840867
1417	0.00192982852
1418	0.001919366941
1419	0.001919355473
1420	0.001919350257
1421	0.001919348375
1422	0.001919325437
1423	0.001919298842
1424	0.001919270495
1425	0.001919265318
1426	0.001919263036
1427	0.001919257822
1428	0.001919255572
1429	0.00191921384
1430	0.00191921384
1431	0.001919169452
1432	0.001919137357
1433	0.001919130231
1434	0.001919126689
1435	0.001919120513
1436	0.001919099543
1437	0.001919061719
1438	0.001919060829
1439	0.001902014374
1440	0.001902013559
1441	0.001901902116
1442	0.001901900705
1443	0.001901898299
1444	0.001901822671
1445	0.001901820473
1446	0.001901800274
1447	0.001901774421
1448	0.001901767957
1449	0.001901728755
1450	0.001901719415
1451	0.001901712955
1452	0.001901706492
1453	0.001901672627
1454	0.001901655502
1455	0.00190164904
1456	0.00190164904
1457	0.001901616287
1458	0.001901585648
1459	0.001901568131
1460	0.001901544209
1461	0.001901398678
1462	0.001901372862
1463	0.001901339025
1464	0.001901316775
1465	0.001901252487
1466	0.001901198909
1467	0.00190114444
1468	0.001901105408
1469	0.001901085897
1470	0.00190104306
1471	0.001901038569
1472	0.001901036825
1473	0.001900965631
1474	0.001900964556
1475	0.001900946752
1476	0.001900895192
1477	0.001900884486
1478	0.001900870218
1479	0.001900861674
1480	0.001900857023
1481	0.001900813578
1482	0.001900787892
1483	0.001900785373
1484	0.001900774673
1485	0.001900768812
1486	0.001900762981
1487	0.001900757468
1488	0.001900551245
1489	0.001900533332
1490	0.001900524258
1491	0.001900483559
1492	0.001900457807
1493	0.001900413473
1494	0.001900403178
1495	0.001900397315
1496	0.001900387907
1497	0.001900377613
1498	0.001900377613
